,player,career_start,career_end,games,games_started,completions,passing_attempts,incompletions,completion_%,passing_yards,passing_tds,interceptions,pick_6s,touchdown_%,int_%,passer_rating,sacks_taken,sack_yards,sack_%,passing_yards_per_attempt,adjusted_passing_yards_per_attempt,adjusted_net_passing_yards_per_attempt,passing_yards_per_completion,passing_yards_per_game,pass_success_rate,wins,losses,ties,fourth_quarter_comebacks,game_winning_drives,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,rushing_yards_per_game,rushing_first_downs,rush_success_rate,pro_bowls,first_team_all_pros,super_bowls,hall_of_fame,hall_of_fame_eligible,16_games,winning_%,passing_yards_per_16_games,passing_attempts_per_16_games,passing_tds_per_16_games,int_per_16_games,pick_6_per_16_games,sacks_per_16_games,sacks_yards_per_16_games,wins_per_16_games,losses_per_16_games,ties_per_16_games,fourth_quarter_comebacks_per_16_games,game_winning_drives_per_16_games,rushing_yards_per_16_games,rushing_tds_per_16_games,rushing_first_downs_per_16_games,pro_bowls_per_16_games,first_team_all_pros_per_16_games,super_bowls_per_16_games
222,Matt Blundin,1993,1997,0.005235602094240839,0.0,0.00022338880822070814,0.0006441915396177796,0.0013949780789159027,0.222,0.00016566617291650427,0.0,0.00546448087431694,0.027777777777777776,0.0,0.222,0.0,0.0,0.0,0.0,0.07105263157894737,0.4471951219512196,0.4471951219512196,0.10365853658536585,0.024221453287197235,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.03525414129973099,0.24324324324324326,0.0,0.21583652618135377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005443886097152428,0.0,0.024270931733140804,0.07479513050068683,0.0,0.10529999999999999,0.024270931733140804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21541301412007255,0.0,0.0,0.0,0.0,0.0
223,Brooks Bollinger,2004,2008,0.05235602094240838,0.026246719160104987,0.02356751926728471,0.025767661584711186,0.029693104822638504,0.5860000000000001,0.021712013721057143,0.012211668928086838,0.02459016393442623,0.027777777777777776,0.05,0.025,0.47125710675931765,0.07585139318885449,0.05613577023498695,0.1198,0.18947368421052632,0.6165853658536585,0.5995121951219513,0.1402439024390244,0.3737024221453287,0.396,0.006993006993006993,0.06349206349206349,0.0,0.03636363636363636,0.013888888888888888,0.03471634208298052,0.05719949030157157,0.34594594594594597,0.0,0.3103448275862069,0.030303030303030304,0.439,0.0,0.0,0.0,0.0,1.0,0.052345058626465664,0.2,0.3745198449669377,0.4339128100674214,0.19617361507709877,0.0687,0.3745198449669377,0.28050701267531686,0.2553,0.09178164367126573,0.36652669466106774,0.0,0.09178164367126573,0.04559088182363527,0.3099623624551506,0.0,0.28050701267531686,0.0,0.0,0.0
224,Kyle Boller,2003,2011,0.17277486910994766,0.12335958005249344,0.09616888193901485,0.10872521651993415,0.13112793941809486,0.5670000000000001,0.08705270133312544,0.06512890094979647,0.14754098360655737,0.16666666666666666,0.064,0.036000000000000004,0.43903979785217934,0.19040247678018576,0.1495710555762775,0.07490000000000001,0.18157894736842106,0.608658536585366,0.5982926829268294,0.13902439024390245,0.468166089965398,0.383,0.06993006993006994,0.21428571428571427,0.0,0.07272727272727272,0.08333333333333333,0.14902624894157493,0.11623955826136202,0.3324324324324325,0.025974025974025976,0.32439335887611753,0.09956709956709957,0.40299999999999997,0.0,0.0,0.0,0.0,1.0,0.17294807370184254,0.43,0.4679590411814678,0.572418802204222,0.32724157624214734,0.12890000000000001,0.4679590411814678,0.2202055051376284,0.21267777777777777,0.2861427714457108,0.3863227354529094,0.0,0.05698860227954408,0.08578284343131372,0.32450595728018794,0.02879424115176964,0.2202055051376284,0.0,0.0,0.0
226,Blake Bortles,2014,2019,0.2094240837696335,0.1994750656167979,0.1799396850217804,0.19461742180230476,0.22080510163411718,0.5920000000000001,0.17779878381538944,0.14382632293080053,0.20491803278688525,0.3611111111111111,0.078,0.027999999999999997,0.5110549589387239,0.30959752321981426,0.22193211488250653,0.06849999999999999,0.2026315789473684,0.625,0.6147560975609756,0.15000000000000002,0.786159169550173,0.43200000000000005,0.09090909090909091,0.3968253968253968,0.0,0.10909090909090909,0.1111111111111111,0.2540220152413209,0.3024210675350418,0.4135135135135135,0.1038961038961039,0.5134099616858238,0.2792207792207792,0.573,0.0,0.0,0.0,0.0,1.0,0.2093802345058626,0.34,0.7865506872945087,0.8484518339570207,0.598229583095374,0.1482,0.7865506872945087,0.2964824120603015,0.2613111111111111,0.30833833233353325,0.5926814637072585,0.0,0.07138572285542891,0.09478104379124175,0.5134128702823215,0.09478104379124175,0.2964824120603015,0.0,0.0,0.0
227,John Borton,1957,1957,0.010471204188481676,0.0,0.0003350832123310622,0.0004294610264118531,0.0005978477481068155,0.5,0.00023388165588212367,0.0,0.00273224043715847,0.027777777777777776,0.0,0.167,0.12255211623499682,0.0,0.0037299515106303622,0.0,0.12368421052631579,0.5020731707317073,0.5487804878048781,0.10121951219512194,0.022145328719723186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03525414129973099,0.24324324324324326,0.0,0.21583652618135377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010469011725293131,0.0,0.02254594032567319,0.030552792383117804,0.0,0.0323,0.02254594032567319,0.0,0.07168888888888889,0.0,0.0,0.0,0.0,0.0,0.21541301412007255,0.0,0.0,0.0,0.0,0.0
228,Todd Bouman,2001,2010,0.1099476439790576,0.01837270341207349,0.01641907740422205,0.018896285162121537,0.023316062176165803,0.557,0.01858384657363374,0.017639077340569877,0.03551912568306011,0.1111111111111111,0.098,0.049,0.46999368288060644,0.026315789473684213,0.02275270421484521,0.0605,0.21578947368421053,0.6217073170731708,0.6120731707317073,0.17073170731707318,0.1602076124567474,0.43100000000000005,0.0034965034965034965,0.047619047619047616,0.0,0.0,0.0,0.01947502116850127,0.048562933597621406,0.35405405405405405,0.0,0.24393358876117496,0.01948051948051948,0.478,0.0,0.0,0.0,0.0,1.0,0.11013400335008375,0.14,0.1602880173623195,0.1549587103090016,0.13792118789263277,0.0483,0.1602880173623195,0.04740118502962574,0.05038888888888889,0.022195560887822433,0.1337732453509298,0.0,0.0,0.0,0.24333351978967724,0.0,0.04740118502962574,0.0,0.0,0.0
229,Trevone Boykin,2016,2016,0.010471204188481676,0.0,0.001452027253434603,0.0012883830792355592,0.0009964129135113591,0.7220000000000001,0.0014325251422780075,0.0013568521031207597,0.00273224043715847,0.0,0.11199999999999999,0.055999999999999994,0.5761212886923562,0.0015479876160990713,0.0009324878776575906,0.0526,0.23947368421052628,0.6301219512195122,0.6225609756097561,0.14878048780487804,0.10726643598615916,0.684,0.0,0.0,0.0,0.0,0.0,0.006773920406435224,0.03539572419651706,0.24594594594594596,0.0,0.21839080459770116,0.0021645021645021645,0.125,0.0,0.0,0.0,0.0,1.0,0.010469011725293131,0.0,0.10831346422804473,0.09167416670614055,0.09223300970873785,0.0323,0.10831346422804473,0.024225605640141,0.01792222222222222,0.0,0.0,0.0,0.0,0.0,0.2179941026522083,0.0,0.024225605640141,0.0,0.0,0.0
231,Charlie Brackins,1955,1955,0.015706806282722516,0.0,0.0,0.0001431536754706177,0.00039856516540454366,0.0,1.949013799017697e-05,0.0,0.0,0.0,0.0,0.0,0.2501579279848389,0.0,0.0013054830287206266,0.0,0.02631578947368421,0.5487804878048781,0.5487804878048781,0.012195121951219513,0.006920415224913495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03525414129973099,0.24324324324324326,0.0,0.21583652618135377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01591289782244556,0.0,0.007204757344723752,0.007184248338149147,0.0,0.0,0.007204757344723752,0.0,0.01767777777777778,0.0,0.0,0.0,0.0,0.0,0.21541301412007255,0.0,0.0,0.0,0.0,0.0
232,Craig Bradshaw,1980,1980,0.002617801047120419,0.0,0.0,0.0,0.0,0.0,1.949013799017697e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.5487804878048781,0.5487804878048781,0.012195121951219513,0.006920415224913495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03525414129973099,0.24324324324324326,0.0,0.21583652618135377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0025125628140703514,0.0,0.007204757344723752,0.0,0.0,0.0,0.007204757344723752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21541301412007255,0.0,0.0,0.0,0.0,0.0
233,Sam Bradford,2010,2018,0.21465968586387435,0.21784776902887137,0.2071931196247068,0.21236847756066135,0.2216022319649263,0.625,0.18955133702346613,0.13975576662143827,0.16666666666666666,0.2222222222222222,0.07,0.021,0.5337965887555274,0.30340557275541796,0.2556881760537113,0.062000000000000006,0.19999999999999998,0.6258536585365855,0.6158536585365855,0.1402439024390244,0.8176470588235295,0.438,0.11888111888111888,0.38095238095238093,0.1111111111111111,0.12727272727272726,0.1111111111111111,0.12362404741744284,0.08339232620699419,0.3054054054054054,0.025974025974025976,0.2681992337164751,0.05411255411255411,0.281,0.0,0.0,0.0,0.0,1.0,0.21482412060301506,0.41,0.8172589929768207,0.9026573824072757,0.5668189605939463,0.11750000000000001,0.8172589929768207,0.2832070801770044,0.2935111111111111,0.39292141571685657,0.5548890221955608,0.05882352941176471,0.08098380323935213,0.09238152369526094,0.26776196450403944,0.023395320935812834,0.2832070801770044,0.0,0.0,0.0
234,Steve Bradley,1987,1987,0.0,0.0026246719160104987,0.0006701664246621244,0.0012883830792355592,0.002391390992427262,0.33299999999999996,0.0007698604506119904,0.0027137042062415195,0.00819672131147541,0.0,0.222,0.167,0.28490208464939987,0.0046439628482972135,0.004475941812756434,0.1429,0.1394736842105263,0.5365853658536586,0.524390243902439,0.1682926829268293,0.27335640138408307,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.000846740050804403,0.03482939260937279,0.16216216216216217,0.0,0.17752234993614302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2846149356586852,0.4736867036142295,0.9517418617932608,0.5,0.2846149356586852,0.3750093752343808,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.17545808328205784,0.0,0.3750093752343808,0.0,0.0,0.0
235,Tom Brandstater,2011,2011,0.0,0.0,0.0,0.0001431536754706177,0.00039856516540454366,0.0,1.949013799017697e-05,0.0,0.0,0.0,0.0,0.0,0.2501579279848389,0.0,0.0,0.0,0.02631578947368421,0.5487804878048781,0.5487804878048781,0.012195121951219513,0.006920415224913495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03525414129973099,0.24324324324324326,0.0,0.21583652618135377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007204757344723752,0.052626592771540893,0.0,0.0,0.007204757344723752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21541301412007255,0.0,0.0,0.0,0.0,0.0
236,Zeke Bratkowski,1954,1971,0.356020942408377,0.12860892388451445,0.0875684128225176,0.10908310070861069,0.14746911119968115,0.514,0.1032490060029625,0.08819538670284938,0.33879781420765026,0.2222222222222222,0.086,0.081,0.34238787113076435,0.14860681114551083,0.20346885490488625,0.0763,0.21052631578947367,0.5992682926829269,0.5886585365853659,0.17682926829268295,0.27439446366782005,0.0,0.06293706293706294,0.23809523809523808,0.1111111111111111,0.10909090909090909,0.1111111111111111,0.07790008467400508,0.07886167350984001,0.3324324324324325,0.06493506493506494,0.24393358876117496,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,0.35594639865996647,0.37,0.27470812410426904,0.28111726903825807,0.2167332952598515,0.1449,0.27470812410426904,0.08407710192754819,0.1416111111111111,0.1259748050389922,0.20995800839832032,0.03715170278637771,0.04199160167966406,0.055788842231553684,0.24416458235110794,0.03479304139172165,0.08407710192754819,0.0,0.0,0.013797240551889621
238,Don Breaux,1963,1965,0.06020942408376964,0.005249343832020997,0.010387579582262928,0.01309856130556152,0.017935432443204464,0.508,0.013302019178295783,0.012211668928086838,0.0273224043715847,0.0,0.098,0.055,0.4365129500947567,0.041795665634674926,0.04886236478925774,0.1286,0.22105263157894736,0.6215853658536585,0.5970731707317074,0.19146341463414634,0.20346020761245673,0.0,0.0,0.015873015873015872,0.0,0.0,0.013888888888888888,0.011007620660457238,0.0419085374486762,0.34054054054054056,0.0,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06030150753768844,0.0,0.2036268052424175,0.19263259280312,0.1713306681896059,0.0667,0.2036268052424175,0.1350033750843771,0.19407777777777777,0.0,0.07978404319136172,0.0,0.0,0.04019196160767846,0.24044877378317256,0.0,0.1350033750843771,0.0,0.0,0.0
239,Adrian Breen,1987,1987,0.002617801047120419,0.0026246719160104987,0.0003350832123310622,0.0005726147018824708,0.0009964129135113591,0.375,0.00010719575894597335,0.0013568521031207597,0.0,0.0,0.25,0.0,0.5394819962097284,0.0046439628482972135,0.003356956359567326,0.2727,0.05526315789473684,0.593048780487805,0.5609756097560976,0.04878048780487805,0.02249134948096886,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.005080440304826418,0.03780263344188022,0.32432432432432434,0.0,0.33077905491698595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0025125628140703514,0.0,0.02341708260287801,0.10526897509986893,0.2378640776699029,0.0,0.02341708260287801,0.1875046876171904,0.16666666666666666,0.0,0.4997000599880023,0.0,0.0,0.0,0.3352778066341167,0.0,0.1875046876171904,0.0,0.0,0.0
240,Walter Briggs,1987,1987,0.0,0.0,0.0,0.0001431536754706177,0.00039856516540454366,0.0,1.949013799017697e-05,0.0,0.00273224043715847,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.02631578947368421,0.27439024390243905,0.27439024390243905,0.012195121951219513,0.006920415224913495,0.0,0.0,0.0,0.0,0.0,0.0,0.000846740050804403,0.03582047288687527,0.35135135135135137,0.0,0.2669220945083014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007204757344723752,0.052626592771540893,0.0,0.16670000000000001,0.007204757344723752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2686889188994814,0.0,0.0,0.0,0.0,0.0
241,Bubby Brister,1986,2000,0.2722513089005236,0.2020997375328084,0.1386127555009494,0.1627657290100923,0.2058589079314468,0.546,0.14425625633429487,0.1112618724559023,0.21311475409836064,0.19444444444444442,0.07200000000000001,0.034,0.45735944409349333,0.30030959752321984,0.3058560238716897,0.0786,0.19736842105263155,0.6181707317073171,0.6045121951219513,0.15731707317073174,0.4948096885813149,0.391,0.13286713286713286,0.30952380952380953,0.0,0.18181818181818182,0.16666666666666666,0.170194750211685,0.11284156873849639,0.3162162162162162,0.1038961038961039,0.2822477650063857,0.030303030303030304,0.278,0.0,0.0,0.2857142857142857,0.0,1.0,0.2721943048576214,0.49,0.4949255421941977,0.5473449860262422,0.356938892061679,0.1189,0.4949255421941977,0.22178054451361282,0.2777777777777778,0.3473305338932213,0.35692861427714456,0.0,0.09118176364727054,0.10977804439112177,0.2821697125642275,0.07318536292741451,0.22178054451361282,0.0,0.0,0.017996400719856025
243,Marlin Briscoe,1968,1968,0.026178010471204192,0.013123359580052493,0.010387579582262928,0.016033211652709184,0.02610601833399761,0.41500000000000004,0.015504404771185781,0.018995929443690635,0.03551912568306011,0.05555555555555555,0.126,0.057999999999999996,0.3973468098547062,0.04643962848297214,0.0494218575158523,0.11810000000000001,0.21315789473684207,0.6186585365853658,0.5976829268292684,0.2207317073170732,0.5069204152249135,0.0,0.006993006993006993,0.023809523809523808,0.0,0.01818181818181818,0.027777777777777776,0.03471634208298052,0.07886167350984001,0.44594594594594594,0.03896103896103896,0.5734355044699873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02638190954773869,0.4,0.5050096085047697,0.5125921715377448,0.5793832095945173,0.1884,0.5050096085047697,0.32610815270381754,0.42673333333333335,0.17396520695860826,0.2609478104379124,0.0,0.08698260347930413,0.17396520695860826,0.5721146546695327,0.2609478104379124,0.32610815270381754,0.0,0.0,0.0
244,Jon Brittenum,1968,1968,0.034031413612565446,0.0,0.0010052496369931867,0.0012168062415002505,0.0015942606616181746,0.529,0.0012376237623762379,0.0013568521031207597,0.00273224043715847,0.0,0.11800000000000001,0.059000000000000004,0.4542008843967151,0.010835913312693499,0.011749347258485641,0.2917,0.22105263157894736,0.6204878048780488,0.5675609756097562,0.18170731707317075,0.03771626297577855,0.0,0.0,0.0,0.0,0.0,0.0,0.001693480101608806,0.03468780971258672,0.1891891891891892,0.0,0.2120051085568327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03433835845896147,0.0,0.03791090138366792,0.03050542371275638,0.03255282695602512,0.011399999999999999,0.03791090138366792,0.05962649066226655,0.07954444444444445,0.0,0.0,0.0,0.0,0.0,0.21177711541381322,0.0,0.05962649066226655,0.0,0.0,0.0
245,Dieter Brock,1985,1985,0.041884816753926704,0.04461942257217848,0.026136490561822854,0.0299191181733591,0.036667995217218016,0.56,0.027052311530365636,0.021709633649932156,0.040983606557377046,0.027777777777777776,0.076,0.036000000000000004,0.4687302590018951,0.08513931888544893,0.0701230883998508,0.11630000000000001,0.19999999999999998,0.619390243902439,0.6014634146341464,0.15731707317073174,0.5716262975778547,0.0,0.04195804195804196,0.03968253968253968,0.0,0.03636363636363636,0.013888888888888888,0.01778154106689246,0.040634291377601585,0.2918918918918919,0.0,0.24393358876117496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04187604690117253,0.71,0.5729025033991841,0.6226453823441175,0.4308966304968589,0.14150000000000001,0.5729025033991841,0.3891847296182404,0.3941333333333334,0.6790641871625674,0.2831433713257348,0.0,0.11337732453509296,0.05638872225554888,0.2440606995309291,0.0,0.3891847296182404,0.0,0.0,0.0
246,Bob Brodhead,1960,1960,0.007853403141361258,0.0026246719160104987,0.0007818608287724785,0.0017894209433827212,0.003587086488640893,0.28,0.0007503703126218134,0.0,0.00819672131147541,0.0,0.0,0.12,0.0,0.009287925696594427,0.010257366654233496,0.1935,0.10526315789473684,0.5195121951219512,0.5035365853658537,0.1426829268292683,0.07197231833910035,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.012701100762066046,0.04941243097833782,0.4243243243243243,0.0,0.5351213282247765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00795644891122278,1.0,0.07205405837734079,0.15789556787140982,0.0,0.12,0.07205405837734079,0.1800045001125028,0.24444444444444444,0.23995200959808036,0.0,0.0,0.0,0.0,0.5350524608241903,0.0,0.1800045001125028,0.0,0.0,0.0
247,Brian Brohm,2009,2010,0.005235602094240839,0.005249343832020997,0.00301574891097956,0.0037219955622360603,0.004982064567556795,0.519,0.0024752475247524753,0.0,0.01366120218579235,0.027777777777777776,0.0,0.096,0.16424510423246996,0.007739938080495357,0.002424468481909735,0.0877,0.1526315789473684,0.5551219512195122,0.551829268292683,0.125609756097561,0.2975778546712803,0.368,0.0,0.015873015873015872,0.0,0.0,0.0,0.002540220152413209,0.03482939260937279,0.21621621621621623,0.0,0.20306513409961685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005443886097152428,0.0,0.2939078404966592,0.43212859015047445,0.0,0.2632,0.2939078404966592,0.19740493512337806,0.07602222222222223,0.0,0.6316736652669465,0.0,0.0,0.0,0.2027952469614275,0.0,0.19740493512337806,0.0,0.0,0.0
248,Jeff Brohm,1996,1997,0.02356020942408377,0.0,0.004132692952083101,0.004151456588647913,0.004184934236747709,0.638,0.0034594994932564127,0.0013568521031207597,0.00273224043715847,0.027777777777777776,0.034,0.017,0.5003158559696778,0.010835913312693499,0.00876538604998135,0.1077,0.18684210526315786,0.6178048780487806,0.6014634146341464,0.12804878048780488,0.12906574394463668,0.385,0.0,0.0,0.0,0.01818181818181818,0.013888888888888888,0.01693480101608806,0.04289961772617868,0.3162162162162162,0.0,0.2848020434227331,0.006493506493506494,0.2,0.0,0.0,0.0,0.0,1.0,0.023450586264656615,0.0,0.13027792248779213,0.1477113037437039,0.04597372929754426,0.0161,0.13027792248779213,0.08467711692792318,0.08423333333333334,0.0,0.0,0.0,0.09658068386322735,0.09658068386322735,0.28501450363989417,0.0,0.08467711692792318,0.0,0.0,0.0
249,Aaron Brooks,2000,2006,0.24607329842931938,0.24146981627296588,0.19200268066569864,0.2175935867153389,0.2632522917497011,0.5650000000000001,0.20293131675372264,0.175033921302578,0.25956284153005466,0.1388888888888889,0.084,0.031000000000000003,0.4984207201516109,0.369969040247678,0.2756434166355837,0.0729,0.20526315789473681,0.6254878048780488,0.6143902439024391,0.1597560975609756,0.7653979238754325,0.41200000000000003,0.13636363636363635,0.4206349206349206,0.0,0.21818181818181817,0.25,0.3192209991532599,0.2602293642927934,0.3567567567567568,0.16883116883116883,0.42911877394636017,0.2683982683982684,0.469,0.0,0.0,0.0,0.0,1.0,0.24623115577889446,0.42,0.7649450618338085,0.8080779372523011,0.6202170188463734,0.15990000000000001,0.7649450618338085,0.3018075451886297,0.27646666666666664,0.394121175764847,0.5350929814037192,0.0,0.12117576484703058,0.18176364727054586,0.4291798850896189,0.131373725254949,0.3018075451886297,0.0,0.0,0.0
251,Carlos Brown,1975,1976,0.06544502617801047,0.007874015748031496,0.003239137719200268,0.0055829933433540905,0.00976484655241132,0.37200000000000005,0.0038785374600452172,0.004070556309362279,0.01639344262295082,0.027777777777777776,0.076,0.077,0.22109917877447882,0.015479876160990714,0.012308839985080195,0.11359999999999999,0.16052631578947366,0.5778048780487806,0.5653658536585366,0.17926829268292685,0.05951557093425606,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.010160880609652836,0.042191703242248337,0.35405405405405405,0.0,0.24010217113665389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06532663316582915,0.0,0.06004396782610011,0.07602671593008384,0.0528269560251285,0.037000000000000005,0.06004396782610011,0.046276156903922595,0.04526666666666667,0.0,0.11097780443911218,0.0,0.0,0.0,0.23958574727707146,0.0,0.046276156903922595,0.0,0.0,0.0
252,Dave Brown,1992,2001,0.19109947643979058,0.15748031496062992,0.10030157489109795,0.11767232123684775,0.1486648066958948,0.546,0.10043268106338193,0.059701492537313425,0.16120218579234974,0.16666666666666666,0.054000000000000006,0.036000000000000004,0.4276689829437776,0.2801857585139319,0.1874300634091757,0.0992,0.19210526315789472,0.6120731707317073,0.5990243902439025,0.15243902439024393,0.4885813148788927,0.386,0.09090909090909091,0.2698412698412698,0.0,0.03636363636363636,0.05555555555555555,0.16342082980524977,0.1311057624238992,0.33783783783783783,0.09090909090909091,0.33205619412515963,0.11688311688311688,0.406,0.0,0.0,0.0,0.0,1.0,0.1909547738693467,0.43,0.4893160776548764,0.5618555887136247,0.2718446601941747,0.1277,0.4893160776548764,0.2938573464336608,0.2417,0.3377324535092981,0.4415116976604679,0.0,0.02579484103179364,0.05218956208758248,0.33251292542012606,0.09118176364727054,0.2938573464336608,0.0,0.0,0.0
254,Levi Brown,2010,2010,0.0,0.0,0.00022338880822070814,0.00021473051320592654,0.00019928258270227183,0.667,0.0002533717938723006,0.0,0.00273224043715847,0.0,0.0,0.33299999999999996,0.32469993682880605,0.0,0.0,0.0,0.23684210526315788,0.4634146341463415,0.4634146341463415,0.1585365853658537,0.08996539792387542,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.03525414129973099,0.24324324324324326,0.0,0.21583652618135377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0936704920548798,0.07894778393570491,0.0,0.16670000000000001,0.0936704920548798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21541301412007255,0.0,0.0,0.0,0.0,0.0
255,Ray Brown,1960,1960,0.028795811518324613,0.0,0.0006701664246621244,0.0009304988905590151,0.0013949780789159027,0.462,0.0006529196226709286,0.0013568521031207597,0.0,0.0,0.154,0.0,0.5495893872394187,0.0030959752321981426,0.003356956359567326,0.1333,0.15789473684210525,0.6285365853658537,0.6032926829268294,0.14390243902439026,0.025605536332179935,0.0,0.0,0.0,0.0,0.0,0.0,0.001693480101608806,0.0387937137193827,0.5810810810810811,0.0,0.24265644955300128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.028894472361809042,0.0,0.025939720413046815,0.02736330191211532,0.03797829811536265,0.0,0.025939720413046815,0.020025500637515934,0.026666666666666665,0.0,0.0,0.0,0.0,0.0,0.24204697101669315,0.0,0.020025500637515934,0.0,0.0,0.0
256,Travis Brown,2000,2003,0.007853403141361258,0.0,0.003239137719200268,0.0037219955622360603,0.004583499402152252,0.5579999999999999,0.0035374600452171205,0.0013568521031207597,0.00819672131147541,0.027777777777777776,0.038,0.057999999999999996,0.3783954516740366,0.0030959752321981426,0.001678478179783663,0.037000000000000005,0.20789473684210527,0.6064634146341464,0.6023170731707318,0.1634146341463415,0.3193771626297578,0.444,0.0,0.0,0.0,0.0,0.0,0.001693480101608806,0.03737788475152202,0.44594594594594594,0.0,0.26436781609195403,0.0021645021645021645,1.0,0.0,0.0,0.0,0.0,1.0,0.00795644891122278,0.0,0.3193460596483871,0.32842278117253243,0.11422044545973728,0.12,0.3193460596483871,0.06000150003750093,0.04,0.0,0.0,0.0,0.0,0.0,0.2633589311256902,0.0,0.06000150003750093,0.0,0.0,0.0
257,Carl Brumbaugh,1930,1934,0.1387434554973822,0.11548556430446194,0.0017871104657656651,0.004938801803736311,0.010561976883220407,0.23199999999999998,0.0032645981133546426,0.008141112618724558,0.0273224043715847,0.0,0.174,0.145,0.2312065698041693,0.0,0.0,0.0,0.1526315789473684,0.5492682926829269,0.3292682926829269,0.2658536585365854,0.028373702422145333,0.0,0.0034965034965034965,0.007936507936507936,0.0,0.0,0.0,0.023708721422523286,0.03964321110009911,0.272972972972973,0.025974025974025976,0.22349936143039592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13902847571189278,0.5,0.028501267803835186,0.032226485402554746,0.05082809822958309,0.0296,0.028501267803835186,0.0,0.0,0.017996400719856025,0.017996400719856025,0.0,0.0,0.0,0.22274074843576444,0.03539292141571685,0.0,0.0,0.0,0.0
258,Scott Brunner,1980,1985,0.193717277486911,0.08398950131233596,0.059979895007260135,0.0785197909956338,0.11159824631327223,0.49,0.06670499727138068,0.04748982360922659,0.1557377049180328,0.16666666666666666,0.064,0.052000000000000005,0.36576121288692354,0.11455108359133127,0.09903021260723611,0.0632,0.18947368421052632,0.6041463414634147,0.5951219512195123,0.16707317073170733,0.32249134948096886,0.0,0.045454545454545456,0.15079365079365079,0.0,0.07272727272727272,0.09722222222222221,0.06773920406435224,0.055925244230496954,0.2918918918918919,0.012987012987012988,0.24010217113665389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1938860971524288,0.41,0.32260149456022447,0.36931773325122763,0.21302113078241003,0.12150000000000001,0.32260149456022447,0.11835295882397058,0.1258,0.16616676664667065,0.24295140971805634,0.0,0.05098980203959207,0.08938212357528494,0.2402889540598205,0.012597480503899219,0.11835295882397058,0.0,0.0,0.0
259,Mike Buck,1991,1995,0.028795811518324613,0.0026246719160104987,0.006143192226069474,0.0065850690716484145,0.0073734555599840575,0.598,0.00771809464411008,0.006784260515603799,0.01092896174863388,0.0,0.10800000000000001,0.043,0.5540113708149084,0.007739938080495357,0.0050354345393509884,0.051500000000000004,0.25263157894736843,0.6429268292682927,0.6346341463414634,0.18780487804878052,0.23460207612456746,0.47100000000000003,0.0,0.007936507936507936,0.0,0.0,0.0,0.004233700254022015,0.03468780971258672,0.22162162162162163,0.0,0.2120051085568327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.028894472361809042,0.0,0.2348971382003454,0.19369049310785844,0.1904625928041119,0.0533,0.2348971382003454,0.050026250656266404,0.04,0.0,0.07978404319136172,0.0,0.0,0.0,0.21115381849274018,0.0,0.050026250656266404,0.0,0.0,0.0
